Spot_10,Spot_11,Spot_12,Spot_13,Spot_14,Spot_16,Spot_17,Spot_18,Spot_19,Spot_20,Spot_21,Spot_22,Spot_23,Spot_24,Spot_25,Spot_26,Spot_28,Spot_29,Spot_31,Spot_32,Spot_33,Spot_34,Spot_35,Spot_37,Spot_38,Spot_39,Spot_40,Spot_41,Spot_43,Spot_44,Spot_45,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_51,Spot_52,Spot_54,Spot_55,Spot_56,Spot_57,Spot_59,Spot_60,Spot_61,Spot_62,Spot_63,Spot_65,Spot_67,Spot_68,Spot_69,Spot_70,Spot_71,Spot_72,Spot_73,Spot_76,Spot_77,Spot_78,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_84,Spot_86,Spot_87,Spot_88,Spot_89,Spot_90,Spot_91,Spot_92,Spot_93,Spot_94,Spot_95,Spot_97,Spot_98
41442,85334,35319,57537,111810,123674,110787,96861,34844,73005,156960,0,63238,190708,81967,75387,64403,68697,51645,78481,41039,74306,86607,108412,61266,40869,113212,111563,77509,88842,149452,57053,126308,112778,80105,49415,51296,36830,82509,97511,122430,68060,36442,69637,0,55142,89045,89558,135787,111543,63983,97415,99245,153931,28952,101483,126969,128318,41811,77352,66810,15391,106948,0,0,87301,84089,85755,110410,88330,77793,70533,94763,56995,52634,0
58158,84097,33847,131396,74234,161531,78885,108664,0,92354,127760,123502,25872,113418,50947,92606,78939,61119,46153,106019,82994,139309,75800,101375,62590,61018,114761,118066,82345,71643,114872,31496,135000,140486,54914,95939,54696,24056,54857,67035,114010,62966,14575,56527,0,70633,84020,93409,61361,98869,29068,99827,121913,78061,46379,127410,124505,67253,57664,76367,60753,33142,105003,11949,33503,109045,41540,105362,68861,66393,99126,107463,95407,26790,109532,37903
81494,133448,71317,124522,54441,138279,91490,58242,65393,130985,108034,47998,46404,120388,40194,112932,80340,13527,19301,90791,78895,108943,117794,92494,37653,12270,109225,145851,113833,149355,137629,68929,65270,92161,65244,46548,38516,60430,45200,107043,118041,78377,50229,102395,0,70063,80229,144805,128559,75558,35168,110633,59285,60139,22072,124336,131651,127981,84533,93222,104676,74955,112823,0,18919,93484,81355,75924,86388,81553,85403,96406,156908,39685,97305,11703
83881,75443,84744,87458,58905,113372,103048,71732,60580,114741,99379,43507,37723,142154,93177,91764,12157,76458,66747,103473,89745,103319,113697,108754,77115,41437,120695,90341,95067,117737,151485,20490,65426,119544,64011,94118,35618,67103,44227,114720,109962,86394,51537,43646,12132,16359,81479,90115,113123,121181,53944,62594,54063,39727,41837,89165,96831,77606,73613,67289,104607,47108,80655,44567,23937,140721,88210,75309,82259,99358,105826,148359,151036,59264,47944,35616
57247,72536,43346,102787,64786,92119,95114,81688,33586,107551,120867,79244,35946,133908,57120,73311,55115,68484,30642,111803,101571,88731,101755,87449,50878,29243,137690,125450,141793,137094,138098,65243,89668,110282,95010,99187,58205,80548,81830,104278,91816,78643,0,68931,12886,38364,87154,117352,124582,100722,31546,66450,44681,78863,33961,85283,67556,69042,41858,63102,113571,45281,71908,31362,43049,102784,109529,90337,74962,94927,86535,133687,91251,91920,66393,0
53175,81713,30631,108665,82686,144537,91399,67787,63133,119477,102990,92648,77728,106974,46741,69216,51539,63654,36600,106262,122449,140932,103548,69285,99165,41806,196014,98749,100202,104803,148133,44109,93846,112042,82117,119522,74997,65457,74237,126368,114710,96126,21616,51668,10587,50708,61021,81191,126847,92998,74897,95441,30258,81505,29663,83060,61479,69353,67541,71420,80773,32657,150754,41797,25625,78856,36643,113475,106505,73912,75266,138370,108650,44118,96922,26192
75588,107550,48092,105290,103612,94305,134676,101835,57905,146021,127675,64506,26216,105324,65643,51290,58604,53805,32477,70333,103958,102730,69760,60903,74121,68961,163599,105932,90896,99486,172526,41419,104404,97407,46291,138914,45147,55207,64597,113351,74467,111166,35417,102993,13365,41136,67986,88307,88745,92092,100891,76451,25189,108932,19363,70119,66079,111532,23034,110579,119186,22361,121315,54720,46907,96553,0,80860,90828,125903,60174,136954,115662,43247,39253,30982
63735,98565,33857,145088,71763,91802,113747,101196,38922,72635,140256,59094,36842,111094,94983,42977,34733,37082,64312,82162,142129,94526,80664,101473,78996,64860,168087,84661,69718,125970,107138,65467,103933,87096,108974,94905,77071,47275,61779,61818,77197,93693,20741,112523,17010,65979,57317,84147,77695,74061,76974,95144,61486,40604,28750,105136,68780,111895,33910,64895,83682,0,117387,41274,21588,82215,76157,71905,146105,70731,106630,95053,100002,45526,104885,44574
79862,85240,35317,120493,89861,140735,94034,94494,41454,69297,126559,88860,26415,124148,61647,68710,81550,13812,61652,99292,111904,87007,100908,96937,111953,57083,143965,91066,65397,109900,142787,35980,89593,114488,84790,124111,50029,26126,64477,95934,95105,114690,28102,71364,25098,55913,57138,87507,65026,106039,46432,80260,15064,73912,33360,87923,146709,113269,38166,79439,88879,47264,111134,57796,11820,65702,49191,82299,147303,82653,111557,126089,116115,41974,78952,34867
67476,54039,55990,98484,87728,113400,76744,90748,49319,85973,143369,76400,70070,94275,126283,39135,62473,66157,47427,111376,119531,88349,130047,71499,109462,66012,172157,127718,58682,157141,121756,101205,109937,110992,66608,100877,39704,27548,80809,98025,88252,103560,74559,72519,0,31846,81846,43439,112892,57284,34445,45495,99139,104426,28384,82216,98854,99348,88268,78157,91930,64476,134014,34716,36177,102821,75206,119451,102416,54960,66510,91819,159105,58034,50737,22889
65011,89345,47527,131030,116513,113240,98295,94041,47858,109924,155626,69271,78228,135565,110952,55438,58401,63221,79808,94869,118030,95274,86123,83718,96255,52550,114323,84474,101203,157001,92025,122699,114544,94228,58789,134324,21863,73188,42153,85628,120905,94447,38371,92618,24308,50506,36936,117531,40460,79501,45098,98310,26223,60303,25275,61322,100559,73508,70023,96948,119421,45138,71885,103522,16904,102786,77016,79895,87898,85524,105615,136426,130417,47905,46530,20604
46448,70735,71291,125180,145092,65316,94817,108836,25641,98700,122091,91898,78590,119872,63351,37568,49407,93868,30683,114169,106712,52421,27277,120444,88032,86930,140844,64697,61759,121322,129614,114454,106294,76996,61433,113734,47810,38778,27501,104723,127637,106808,65598,46736,12805,31346,79953,56966,56113,93003,81627,94868,31849,107430,20590,85164,61777,95821,61938,86487,90760,27189,84274,63962,17403,94740,53184,66204,114448,51494,78776,94457,172739,30659,79011,26150
75634,83399,48066,140084,110058,100747,38528,92481,33816,82696,121309,81082,87968,132469,92538,73285,53417,79081,84983,93384,123523,97013,77215,126380,57717,63520,138226,141512,50940,124302,140958,93506,101823,55352,53862,92788,32295,38855,39799,92715,81108,68365,57226,81097,21742,30094,88601,62673,93465,75269,56968,90726,68404,115921,30362,55500,104072,99842,63877,120595,78583,0,97239,88519,0,67230,83266,71680,139596,56660,52083,94119,144828,44811,73020,27673
64926,102932,52664,143486,83319,111010,47635,94926,47751,107909,138293,93868,116199,99499,59867,71576,40477,70655,60512,127067,140538,59925,84457,98992,65206,84734,146241,90689,73833,140713,148299,111004,107905,73184,87229,120427,38887,40913,27631,71400,75752,114883,73649,42201,0,24155,42174,75246,133454,110967,67283,74563,47380,91067,10167,77539,80359,85094,78103,88042,67396,44595,100686,35115,8886,71319,109317,29291,95811,49305,103070,132881,108425,39385,61077,14458
52418,70443,14347,118898,105549,141636,71755,90586,0,134574,142210,89454,97253,102305,69735,49503,73385,62142,110181,71845,114567,86230,83209,95470,83817,65143,116610,103810,57237,127203,129174,117639,79254,86096,53633,94147,14356,36094,36342,81439,77806,77060,48795,21642,21440,77439,73799,89455,92212,101516,74356,99667,34373,121477,28827,89935,103121,101065,59116,97594,75375,58574,166381,92145,12209,79300,119348,55791,54256,60049,92254,139680,96397,27575,86110,21461
74300,90596,53224,133612,112199,133149,48607,79890,0,109264,116327,87321,78078,82354,59632,25668,80122,69206,125788,37701,128213,69201,44988,112348,55283,78408,124490,90683,79043,119459,131822,115468,91414,91952,77678,99158,35187,41555,66294,87561,117338,76199,50184,59793,56748,28485,77356,87424,85783,98181,80215,101926,64029,97977,26430,71708,104687,90471,57036,130281,103321,22104,129971,89366,10844,73451,99732,98058,87675,56799,67756,123291,130154,65596,67476,37115
72178,138698,83865,155047,101595,196903,78592,91195,16264,100977,149380,82816,91806,119358,123683,42506,73718,71987,101668,77102,95016,62889,53720,84693,95539,82129,172663,73973,66859,156061,165031,106790,17120,108800,99657,53284,28722,33130,97516,125775,105065,82623,47178,51678,23219,101090,70070,109827,25962,83111,48494,89745,28145,97513,35174,79763,61752,98289,35070,55209,125768,0,102730,86906,0,40854,140274,52095,77494,32234,80170,116022,116379,76035,104000,27492
68918,116471,29183,109847,125792,154723,72104,94458,0,102162,139592,116845,146254,99913,88496,47702,75456,78055,85617,41067,130892,78049,97084,92897,89595,85088,102948,81251,71168,146900,148406,97248,62394,87292,66837,99059,43337,54685,25163,101522,109697,72826,31893,77470,35860,67570,30262,98089,118790,86983,45600,96348,43168,93201,10808,72453,83499,68898,46774,74646,98954,15000,132733,77437,0,63379,60419,50245,111860,59036,99738,63185,131526,45291,86024,19222
49498,93075,0,116431,107213,141456,111065,97893,23098,120759,123374,96748,88246,139238,82546,47085,46753,77891,125080,84690,95876,71471,100084,69838,68432,81968,191690,40616,27728,110817,156897,113793,80642,116717,87999,96584,45216,65264,76055,73931,150844,67528,51177,69161,50989,48042,63917,89268,116209,76675,81709,98751,47433,113797,15159,71033,115940,108369,69965,103615,110071,0,127226,87990,0,43203,92369,88132,133872,82954,92586,114662,127178,44825,48000,13528
88975,115987,40487,110705,113561,151141,47550,106097,31302,141770,138421,99349,81918,86666,53918,54248,83600,58229,112674,73545,131258,55156,76862,88878,123855,88761,69407,98286,81379,128237,127167,68198,71275,67578,19638,64356,48296,39487,76234,118540,136890,81276,62163,64999,27196,46619,55590,89082,66707,77957,94721,98653,0,144045,23043,64979,67574,145101,62553,67634,85027,44137,91540,122117,0,15889,72129,45763,118530,49472,125315,90958,122938,73377,113439,20962
79291,109839,15822,101887,112629,127480,58312,71086,0,40333,110770,129785,82377,116085,135331,48464,63100,77084,101824,35836,147181,62166,82886,94163,110266,65757,144376,39026,60635,92511,117130,126194,49484,104562,38887,87468,16540,36099,90773,62583,109938,72569,39377,51576,48155,70816,86712,58575,126595,72478,60357,89773,16216,134665,43496,77058,100068,54480,91891,92805,77233,23136,155073,116323,10480,71682,89753,66836,104721,13496,101107,69646,70101,37005,91237,0
121871,82433,48254,96769,86667,165360,67801,81047,0,98140,128726,94126,112687,152656,142661,37404,83411,64511,113410,80544,60833,21692,80373,102006,103182,50493,178748,88478,74093,111282,131417,112535,75518,91015,72659,66111,39310,34075,54196,65222,110060,62267,63426,42487,12058,109479,97343,65693,110677,96450,67685,107362,38271,97941,24238,75367,84327,146568,62077,86483,85901,50139,149392,91160,0,82171,97898,37735,88785,59841,90660,111671,100780,44126,83473,28570
115124,81216,29314,85450,104013,126049,80414,54558,0,67013,85718,110732,91434,109031,129201,55299,59362,103954,134556,79045,86280,90768,97060,59303,150625,70239,151411,83770,71276,118739,121978,110887,80682,92570,79207,74019,67073,32603,43957,100090,96964,101642,43582,0,36270,60254,91057,100566,51610,131938,72128,105870,28524,101468,33357,58189,80794,107646,85402,91660,71274,43330,159869,109939,0,51780,45728,62233,80145,31919,56387,108794,123627,74907,62186,42094
77617,105009,29894,81387,100078,140651,28254,52190,25239,93807,141312,92037,92979,89116,126453,55007,25502,93493,84276,55381,156572,67131,133836,71089,54377,74839,182387,68762,78166,80553,117300,74361,92805,82143,41747,71253,33581,36464,39087,76435,91077,87675,45117,0,63202,92462,102563,62104,66351,97762,81951,66977,67623,114520,30700,92056,69520,151529,54490,49651,88889,19242,78014,81370,0,63812,39619,47224,100105,50822,86571,89271,116938,56020,58140,0
99074,101216,70783,77393,88829,143427,83506,67605,0,46363,105788,74417,83714,120526,119640,76910,50499,64169,112176,111653,107591,71427,137317,73070,62904,119206,194436,93706,33677,154859,106654,84030,34753,106719,42009,81905,52162,38911,63122,30136,76934,97037,50169,69787,45996,73521,85363,100632,87072,84457,59214,89794,20644,114332,28586,79432,103912,103899,35497,130428,59752,52998,114525,99351,0,86813,44322,76510,72100,58965,100759,100281,141721,80220,88995,0
139618,87590,54934,60991,98784,91879,69843,92279,13056,76910,121510,52826,104781,69476,180256,67204,66410,75082,118882,105345,154511,117405,147589,78991,100166,65783,152241,74637,22936,135686,162124,71556,81753,115730,93770,69833,48560,38980,76090,78470,72282,60860,32700,49870,65681,55962,96160,79102,135519,96133,98397,65973,32199,113198,0,60774,103049,112603,68867,85639,127153,47329,128872,85758,0,46597,89077,49423,106979,0,37647,118790,146849,48560,92474,41367
93672,78028,36471,80264,79459,86985,88697,73434,13765,58948,147797,102109,106333,79651,144879,80437,41302,72678,65464,65545,84661,90142,99757,50496,106628,102983,140159,91499,97240,147973,127044,110400,95524,92564,83713,89580,40056,26058,57694,30316,48803,47228,31396,12134,28588,93440,83222,82147,124678,128130,84829,79609,56409,140539,23031,70599,86956,129728,71184,147756,94154,50380,159623,88170,0,110571,41051,29075,77879,34068,89236,93225,132460,45198,92369,21504
124088,48589,63611,61206,42517,127683,41526,72555,13796,54803,128836,106080,99298,68492,86445,65282,85289,101742,136933,68274,83342,103771,62653,73566,47036,134527,112354,113946,86208,110326,80968,134779,39385,99022,73706,85063,36149,30914,46898,82684,108944,86412,24320,67891,23542,59033,73153,76902,108854,118654,91476,130326,77075,101739,0,88721,119077,143270,41153,96967,75312,43589,149792,120470,0,103706,99403,42650,95115,0,55179,100257,148477,41443,66454,74080
96164,64768,70291,71105,80144,72866,105370,65441,17968,30243,160633,120599,55819,74621,110378,81475,88249,95707,144707,68455,133043,75407,65569,62053,53463,117780,89880,75556,95877,136976,119541,122137,35680,118021,46304,104971,32182,38574,76891,49930,102080,112215,30325,52338,45993,81094,100151,74653,138630,94429,97464,91255,50217,83674,17037,39783,109255,88144,44307,86711,39115,55493,93798,87538,0,131046,62106,18117,88858,46765,75823,124607,167376,53331,87792,15842
97382,115561,34455,80488,59535,116968,100659,119862,25873,69709,129944,58914,71622,77087,138883,67502,44847,98692,118699,81735,66680,44029,35948,98315,66209,111065,127709,120672,90760,127141,143499,125111,98289,137045,71527,116592,40754,47042,86144,42178,89830,97099,28269,25372,71135,40648,93747,116145,91639,89568,60360,130334,62744,107222,0,59684,97774,117217,61593,92854,92679,42864,113000,63657,17465,86816,48574,44941,70366,31860,78998,110273,166211,61025,88038,13621
106165,124782,61686,97629,33674,119490,67535,97707,31061,106082,147931,128523,108761,77987,100074,43227,79571,110453,90662,74472,73631,55081,73727,39251,71083,80340,166307,90976,131054,140730,132817,82704,85065,191237,65635,96947,37879,42415,91777,52898,116996,113074,42506,23781,54686,76418,159779,114759,86334,94761,39506,77171,74992,111295,35859,60118,76628,117216,46355,112808,110793,56701,133487,58874,29259,74244,17944,32549,126366,67619,115494,91613,123216,77667,43653,50890
93379,98340,24461,91902,40093,93059,52181,93455,33422,80442,97550,115220,71063,46248,105392,72048,100580,102877,124570,84622,53216,18271,74269,60091,128256,96694,169103,92138,86012,24140,86223,152849,63227,111004,32305,115981,29364,39796,48927,51526,129500,102924,42521,27198,37627,65104,105345,75904,70961,116446,73951,44303,57979,110469,30891,32418,96460,110390,75679,76875,135606,46240,117944,79324,46652,73768,31023,28935,84193,35399,113430,143150,137275,54502,64161,45128
86414,119851,13766,88401,74148,105981,66660,116613,34364,76998,116348,104937,104922,62998,74323,74743,56494,92578,98892,108475,77611,84936,96043,28573,86171,89773,173624,113224,70612,110727,150301,80101,72746,130827,48575,92698,47802,14570,74460,92135,96643,85270,19806,55520,30278,61078,99879,72243,104306,116415,83832,102304,26026,124267,29486,39113,73461,68905,68017,63709,159467,50171,131319,74208,42284,83648,75959,58172,120714,42806,75086,167834,129922,19229,47396,16205
117441,66875,0,90274,70624,121921,69779,98983,0,110330,124887,53532,111986,56838,129722,94530,79661,91838,96403,68982,95470,86562,92834,40950,73536,65540,166527,67198,73439,136024,121719,69523,88743,103329,29737,97380,30793,34473,103110,79014,128963,102148,29533,62245,58741,17429,97667,70415,88869,92931,59803,78581,25709,125836,0,51385,63441,114030,74946,59266,88622,78442,103889,88783,33570,51776,83822,61759,94469,61367,66977,167873,99680,28941,94899,39086
92349,41348,44740,82360,40432,163311,81154,83775,40626,85698,143104,56645,63062,61818,111261,135415,84445,88289,95518,91276,138055,60074,86576,47062,60359,100379,158748,110488,85838,147102,129121,123770,113980,130641,27504,58439,24447,31094,70190,44644,126694,107681,39746,47304,30136,55069,104829,75364,91129,58927,80087,98510,83267,131946,0,76834,100522,68256,48792,99213,101273,78879,123791,130409,41381,42993,106045,41072,112175,63704,115496,119470,121490,71526,79926,44413
110156,97820,46152,75903,60361,74213,50820,74419,10457,52079,130630,89457,76297,20222,138451,94610,57588,76996,101771,63187,68718,58816,78861,28049,96137,122737,123154,140414,83438,143285,106846,51679,85160,114725,45115,68249,43316,42854,98289,89120,163456,80369,40871,65672,22683,29807,89406,70141,55354,114371,32951,73662,62264,132567,49223,48919,111708,83696,93512,99924,101376,97219,183076,108211,91332,77307,50484,53431,113023,67499,79065,118247,140357,78954,78137,0
118454,86132,37423,84197,93567,101802,59474,103696,52294,109925,100094,154256,75669,40345,155632,98721,49811,65926,54091,119479,88077,95433,26573,29748,97966,96849,153625,78986,105732,149408,152148,63614,119848,92807,13520,84509,12866,31049,64202,72836,116793,70062,34550,50992,53815,55152,83247,67614,125131,56879,42484,97252,50783,108703,0,99353,125784,61485,94940,99619,84888,93437,109084,85139,81922,30551,77298,51093,105692,106634,54768,172633,96267,72653,35003,61684
74689,68831,95962,95273,82094,106858,65856,51341,27136,109428,95167,86035,64177,18335,99003,86022,58780,74915,52882,83673,64339,92683,70360,0,128549,96807,201973,68051,67913,167830,161750,80348,65913,105715,58526,96035,52108,44395,48227,93784,83964,95713,55918,28581,39575,52161,27901,56438,47546,70861,81370,127566,47301,91315,14853,60437,94974,115983,106982,115475,79108,96189,120000,101882,52185,65092,70441,71613,105693,65292,109888,137566,115319,0,82631,19775
106405,69036,61701,60241,62623,74117,41356,87057,24571,60256,136609,135270,62982,46271,89335,134767,43791,57646,60274,57122,94880,62767,55270,23421,95831,139812,95992,102048,81917,128483,133454,69154,100721,110629,43840,77051,37519,47938,52228,113654,116342,82733,45282,42382,14791,46161,35112,66800,91226,58997,51332,111212,61825,107964,11709,101385,126612,128030,82745,75852,82997,80939,113143,134561,60465,40498,60537,63122,104470,114906,105534,97752,106077,40231,58875,56652
106000,64665,46423,113752,80783,92054,35326,83745,0,97725,121730,113812,114760,21520,105190,93211,70359,75848,37509,88635,140313,49436,75408,42116,77813,91288,149083,115135,76364,121680,135921,110733,86460,107472,56222,91943,31505,66394,37439,78172,137951,72933,40561,86531,33160,24899,56786,65058,131574,64642,81259,109508,55380,94069,48443,62176,75254,98041,95000,103329,94397,92958,76729,65278,52423,43615,56487,58738,85243,98476,61807,84132,95047,52309,33061,54285
121252,71251,65113,72774,77025,134963,32574,105167,15788,112318,132052,132764,78879,32570,111584,95648,30833,59411,41870,74245,87643,72117,62433,43768,83247,67168,108852,111801,74201,125033,174397,92653,103888,52499,46671,79397,37927,47972,29472,65631,106218,81414,42235,60325,30536,42267,71876,47184,89907,98843,36378,115026,72266,115207,43002,57903,55746,69289,97339,115097,121648,79182,120339,103868,61517,93870,69790,0,131994,114334,93940,154401,64667,76883,77202,22313
80491,35929,34623,116879,50036,145223,32731,109459,0,84243,76270,128337,110731,39555,70107,129661,72310,92745,56664,102338,71968,96292,36892,0,128298,90901,119425,107758,84999,107218,139961,104926,63329,107734,68049,92399,0,48719,63713,108863,103781,49027,47523,93844,37462,105040,88949,90906,157347,64734,48042,100949,19426,146016,13073,76641,67928,65210,103284,103035,68204,89146,99291,97399,82702,36023,73012,21361,104534,116878,106725,73233,123201,55857,44246,26294
66039,55061,42272,92494,64740,83438,51801,126828,0,97052,144415,110399,17744,48967,58135,96857,52256,21795,37316,103651,104007,50191,14357,20006,102544,99589,172016,71611,32957,115254,126838,83121,84801,115975,103723,97474,0,75800,54692,73770,141350,31129,37576,93512,57083,68728,66513,81391,117527,31926,62007,106381,65817,135996,25333,35544,96666,88097,90148,125481,112917,101656,104288,95367,90979,50375,42726,82275,102093,89246,99153,89752,105804,74425,54495,27805
78528,38429,53721,119638,57929,81171,41596,57066,24332,166876,205608,70089,73961,97257,82734,52325,46152,36510,54240,98076,81463,71690,38675,20480,133142,118123,98973,72744,112631,125057,118269,93922,76429,118992,56550,61044,41772,57195,92728,103324,88249,31574,40888,49222,34658,71238,93938,119665,90929,52928,13679,118514,72708,133899,51154,85916,95224,54593,107708,93123,110937,68931,133586,103278,96005,76761,63434,91902,120748,93934,91565,126420,108149,79173,19242,48082
41214,42003,48737,68204,105526,73879,58319,68049,23528,67922,134726,109878,54071,55927,95070,33454,24123,71725,59248,77119,114078,79042,16598,0,112442,101105,100169,95534,95209,122048,144119,103106,73466,91205,17453,62452,0,61100,52399,103550,125939,37568,30834,118782,22877,25516,65981,77167,124761,47848,71682,107828,34833,91246,27945,107362,91974,73089,81477,81853,110870,56310,68441,76339,65710,86272,76720,66944,136167,109252,108535,114078,135339,66520,26818,49601
24471,58763,46902,89363,103943,117897,43733,53280,21725,103778,145278,130571,87733,18900,78648,62159,46455,65088,66256,59149,148778,110574,36486,14579,92702,132272,136960,50350,89698,109526,127546,94467,115046,108297,99163,75017,18502,66755,95686,96538,116073,42334,36284,61556,28206,84814,80938,70099,93729,67896,67034,75193,73986,147211,12795,88882,83649,50555,58749,70072,145345,41034,63186,117767,79301,104061,52163,46479,91221,108702,119530,124064,81395,71918,70348,24121
50279,47377,64237,74854,116678,131395,33239,92864,73549,123448,123533,103583,108702,51126,97311,64209,0,102841,40048,103844,76037,39675,53970,0,94142,80147,153949,98283,112224,131555,103804,86798,105709,88579,40023,68134,14712,49562,68621,112485,100423,33264,0,27436,70810,108889,76207,98409,110254,62245,81002,87606,60772,121823,40185,65634,70621,82567,66950,42931,181443,93969,76771,117126,92939,87695,118861,68212,136287,112072,141156,135327,93791,75727,52404,39923
94401,69501,67925,105605,114950,120507,12819,62059,91704,124538,146309,75679,77192,31616,114507,86620,33323,63384,33177,114015,117768,89734,26947,17710,100376,71150,164949,76457,88803,111375,131677,133880,73155,92906,19700,66655,19876,63172,78236,127532,65061,58553,30384,76007,28039,93466,49605,66555,124320,54994,65150,113473,64144,102465,71396,29235,118080,79042,76985,89947,144932,100676,97510,95765,86525,42250,105359,84007,105936,88331,147567,61776,86601,78245,130038,26034
66408,58316,95294,119455,106045,136721,68359,95916,51433,92139,119290,89192,91994,52233,73821,67267,50718,87553,90919,104835,101992,85726,11302,12993,74058,80102,130259,98633,89969,119248,133043,87085,52892,66548,72111,91173,27772,62553,79928,69610,106606,66114,53145,109672,25391,79727,56442,82003,125048,34321,75425,104308,119060,172742,43222,56842,125606,91292,96029,112854,103157,61462,102771,145319,77970,82892,102182,28310,98580,114774,86456,76237,62272,32171,64965,37006
79241,66372,77354,130147,130241,111934,68513,83425,52738,112788,194363,105441,71599,38647,142131,71352,40842,75162,83103,99388,95725,97935,48746,35883,128828,77235,129105,86955,89605,108119,121244,107907,47754,100169,72643,131930,42261,70603,69847,0,73000,32164,42970,83560,49120,34022,64549,74783,97063,19168,71772,81070,65759,122155,66855,54860,102880,85001,81886,25645,94770,85279,67215,118856,48831,63849,104398,60577,78124,100095,151790,120277,75093,62353,72638,33935
77058,70296,34691,119308,86458,138703,63068,39154,52364,92207,128012,124910,102421,62933,94677,75807,23377,69543,67973,96004,122508,100378,49271,19610,160175,67341,135673,74122,42371,149826,146923,123025,82701,110529,59593,102277,18855,72754,54388,91346,102249,36150,43205,45487,13754,76916,92197,82828,99395,59555,0,80490,89195,139005,62161,41399,85329,109318,83084,62974,117693,63699,86406,87788,77712,82071,99434,62217,98475,78527,100010,144774,86403,50216,62271,21804
81832,61719,75177,130074,101533,130621,72509,79694,61423,127152,176499,130798,116772,46856,96404,89258,36150,53630,61642,104233,113481,111233,12212,0,94276,95246,128728,78065,84430,146102,119653,106641,85516,78115,21567,122517,0,97740,66611,55316,120186,51282,55970,95461,24331,83733,72234,159688,89464,55044,79152,89932,86180,77329,52387,39665,136989,62493,85692,101386,123323,40662,88501,104650,94131,99634,86890,69271,112529,93007,107747,89155,99189,31428,74070,34128
54343,106328,73027,122253,122020,155665,86769,118918,113720,114967,125710,172137,65087,27269,83277,68961,20950,82683,78824,115945,107708,77297,11895,19632,107983,124293,149329,92470,129420,98876,119424,99618,92753,73439,76287,123823,14605,92093,67965,111565,105828,45430,33878,80327,43937,65847,23004,113250,84529,38170,47072,125600,57234,65610,48431,34747,99509,69922,95302,90815,89373,36607,91386,136534,74024,78156,72880,89438,95724,93683,89269,127791,94217,47731,99386,44176
75182,103349,55983,93867,117769,108051,118052,119751,81392,109182,148786,125741,128567,52579,94339,72450,22189,25726,99103,125106,121571,113158,18762,69061,115421,98418,114047,98686,41236,99529,119076,39438,92272,73349,66201,96031,24288,66308,51065,83352,102311,38531,0,125621,12851,35278,75301,96142,66131,86834,70914,121796,64641,92414,67891,37517,89531,39054,71998,96150,64295,21357,64317,118464,97185,91255,106681,107397,120237,120020,120101,101922,94809,48184,71517,32941
45124,54034,60923,138756,131669,133092,69735,124763,60446,144086,84285,123595,51709,29783,86257,54691,36892,54528,74082,133687,121554,109161,36933,21006,87339,72936,165629,120311,64788,70805,126668,91978,77039,38940,84931,126296,20946,85690,42529,78884,111763,39441,39349,104708,32408,79307,71793,116398,76405,56642,38660,148056,42466,129281,65461,43202,58678,87352,121313,104969,110138,61246,123198,85599,58108,65561,91774,78145,80799,86005,120888,107286,101660,69108,117837,20291
40504,74679,58305,130542,108820,119199,70637,77270,56465,131155,108467,129007,80128,56350,85786,71717,18860,66414,115189,172525,123389,102665,51081,27554,72801,92771,169420,74476,66094,134629,133303,66550,102027,112298,15436,112787,28332,112563,51161,84639,130364,20627,35118,93288,18857,45981,86634,127851,123458,30839,88869,133836,49877,106555,75067,55762,124812,80462,120329,96952,125270,60103,124665,89141,76570,109295,67634,81026,89864,83361,127695,134173,107675,41779,89213,49417
77380,87558,95479,181166,107251,129843,77490,63439,28908,115695,123035,92657,129910,75687,97695,86122,23574,98381,95052,118154,65894,77042,36495,19743,59771,38414,140618,102569,55481,115975,141247,52934,102960,101990,55752,82328,42529,77570,30409,71012,134514,35893,42789,121107,28823,55808,35334,117541,134762,56454,51451,98453,47774,126350,75406,58135,104512,57728,132821,92249,91888,102455,58405,56021,36276,97071,81000,91023,97632,90851,57252,98591,92920,25478,58308,11874
59280,120905,77470,134855,46090,116462,80090,113863,41150,124099,110495,137591,37066,64344,111943,65455,32892,148110,54229,107254,81612,70173,61925,43762,63458,13256,108178,77941,67510,93382,103016,74448,143110,50577,47660,65045,37797,67864,0,51903,166869,33367,20188,83525,32796,53443,71979,73985,105489,80538,87168,95982,48408,104232,57794,49665,93364,48128,112787,35578,123292,47437,80310,80710,81740,96812,55788,79545,72799,124201,95082,76374,80731,38344,75477,34807
113000,142883,109701,123390,127514,133913,73969,103902,66206,129029,141538,130045,37270,58796,113125,102020,22015,115006,92920,128397,116521,65518,57408,35250,98951,79447,183692,80438,59819,85135,79019,44609,68776,92521,50193,120291,20956,94478,31295,79566,96966,29904,63334,123208,40664,69950,94550,89725,111105,42551,21119,95699,45532,143983,32117,28312,94424,77688,44676,26692,92771,91051,87606,67859,60474,67075,39473,82293,116940,54720,107728,69606,106439,73673,78662,0
